13629,David Walker,United States,Single,Male,69,50 and above,33,Low Value Customer,1,1,33,2013-11-12,2013-11-12,0,New Customer,80,4,3,1,431,Potential Loyalists
14378,Lauren Anderson,United States,Married,Female,38,30-39,33,Low Value Customer,1,1,33,2013-11-17,2013-11-17,0,New Customer,75,4,3,1,431,Potential Loyalists
14767,Allison Kelly,United States,Married,Female,41,40-49,33,Low Value Customer,1,1,33,2013-11-19,2013-11-19,0,New Customer,73,5,3,1,531,Potential Loyalists
14040,Alexis Clark,United States,Single,Female,34,30-39,33,Low Value Customer,1,1,33,2013-11-19,2013-11-19,0,New Customer,73,5,3,1,531,Potential Loyalists
13637,Anna Ward,United States,Married,Female,69,50 and above,33,Low Value Customer,1,1,33,2013-11-19,2013-11-19,0,New Customer,73,5,3,1,531,Potential Loyalists
14042,Hunter Phillips,United States,Single,Male,33,30-39,33,Low Value Customer,1,1,33,2013-11-22,2013-11-22,0,New Customer,70,5,3,1,531,Potential Loyalists
16398,Alex James,United States,Single,Male,66,50 and above,33,Low Value Customer,3,1,33,2013-11-23,2013-11-23,0,New Customer,69,5,3,1,531,Potential Loyalists
17434,Deborah Shen,France,Single,Female,33,30-39,33,Low Value Customer,1,1,33,2013-12-22,2013-12-22,0,New Customer,40,5,3,1,531,Potential Loyalists
14280,Jordyn Barnes,United States,Single,Female,33,30-39,33,Low Value Customer,1,1,33,2013-12-23,2013-12-23,0,New Customer,39,5,3,1,531,Potential Loyalists
13624,Beth Torres,United States,Married,Female,71,50 and above,33,Low Value Customer,1,1,33,2014-01-13,2014-01-13,0,New Customer,18,5,4,1,541,Potential Loyalists
14283,Gabriel Perez,United States,Single,Male,29,20-29,33,Low Value Customer,1,1,33,2014-01-08,2014-01-08,0,New Customer,23,5,4,1,541,Potential Loyalists
14376,Carson Flores,United States,Married,Male,37,30-39,33,Low Value Customer,1,1,33,2014-01-22,2014-01-22,0,New Customer,9,5,4,1,541,Potential Loyalists
16476,Alexa Bailey,United States,Single,Female,32,30-39,33,Low Value Customer,3,1,33,2013-12-26,2013-12-26,0,New Customer,36,5,3,1,531,Potential Loyalists
6643,Gregory Luo,United Kingdom,Single,Male,38,30-39,33,Low Value Customer,5,2,16,2013-03-30,2013-12-13,9,Developing Customer,49,5,4,1,541,Potential Loyalists
7705,Lacey Goel,Australia,Married,Female,42,40-49,33,Low Value Customer,3,2,16,2013-03-19,2013-08-27,5,New Customer,157,3,4,1,341,Potential Loyalists
13290,Robert Gonzalez,United States,Single,Male,33,30-39,33,Low Value Customer,1,1,33,2013-04-04,2013-04-04,0,New Customer,302,1,1,1,111,Lost
14373,Carrie Torres,United States,Married,Female,35,30-39,33,Low Value Customer,1,1,33,2013-04-03,2013-04-03,0,New Customer,303,1,1,1,111,Lost
13934,Regina Sanchez,United States,Single,Female,66,50 and above,33,Low Value Customer,1,1,33,2013-03-31,2013-03-31,0,New Customer,306,1,1,1,111,Lost
13769,Jordan Ross,United States,Married,Male,35,30-39,33,Low Value Customer,1,1,33,2013-04-23,2013-04-23,0,New Customer,283,2,1,1,211,About to Sleep
13964,Erica Zhao,United States,Married,Female,62,50 and above,33,Low Value Customer,1,1,33,2013-04-21,2013-04-21,0,New Customer,285,2,1,1,211,About to Sleep
3203,Clayton Zeng,Germany,Single,Male,60,50 and above,33,Low Value Customer,1,1,33,2013-04-28,2013-04-28,0,New Customer,278,2,1,1,211,About to Sleep
3181,Henry Patel,Germany,Married,Male,63,50 and above,33,Low Value Customer,1,1,33,2013-05-09,2013-05-09,0,New Customer,267,2,1,1,211,About to Sleep
13804,Anna Diaz,United States,Married,Female,35,30-39,33,Low Value Customer,1,1,33,2013-05-25,2013-05-25,0,New Customer,251,2,2,1,221,About to Sleep
13500,Olivia Lewis,United States,Single,Female,31,30-39,33,Low Value Customer,1,1,33,2013-05-21,2013-05-21,0,New Customer,255,2,2,1,221,About to Sleep
13678,Blake Lee,United States,Married,Male,53,50 and above,33,Low Value Customer,1,1,33,2013-05-14,2013-05-14,0,New Customer,262,2,1,1,211,About to Sleep
13316,Edward Scott,United States,Married,Male,42,40-49,33,Low Value Customer,1,1,33,2013-05-16,2013-05-16,0,New Customer,260,2,2,1,221,About to Sleep
13619,Brett Gonzalez,United States,Married,Male,55,50 and above,33,Low Value Customer,1,1,33,2013-06-13,2013-06-13,0,New Customer,232,2,2,1,221,About to Sleep
13981,Savannah Phillips,United States,Married,Female,60,50 and above,33,Low Value Customer,1,1,33,2013-06-04,2013-06-04,0,New Customer,241,2,2,1,221,About to Sleep
13453,Megan Coleman,United States,Married,Female,60,50 and above,33,Low Value Customer,1,1,33,2013-03-06,2013-03-06,0,New Customer,331,1,1,1,111,Lost
14182,Jesse Torres,United States,Married,Male,48,40-49,33,Low Value Customer,1,1,33,2013-03-04,2013-03-04,0,New Customer,333,1,1,1,111,Lost
16566,Kayla Wood,United States,Married,Female,50,50 and above,33,Low Value Customer,3,1,33,2013-02-27,2013-02-27,0,New Customer,338,1,1,1,111,Lost
13424,Alyssa Harris,United States,Married,Female,74,50 and above,33,Low Value Customer,1,1,33,2013-03-28,2013-03-28,0,New Customer,309,1,1,1,111,Lost
13942,Wyatt Garcia,United States,Married,Male,69,50 and above,33,Low Value Customer,1,1,33,2013-03-22,2013-03-22,0,New Customer,315,1,1,1,111,Lost
1869,Julie Anand,France,Single,Female,34,30-39,33,Low Value Customer,1,1,33,2013-03-19,2013-03-19,0,New Customer,318,1,1,1,111,Lost
3206,Wesley Wu,France,Single,Male,62,50 and above,33,Low Value Customer,1,1,33,2013-03-19,2013-03-19,0,New Customer,318,1,1,1,111,Lost
13620,Shelby Kelly,United States,Single,Female,61,50 and above,33,Low Value Customer,1,1,33,2013-03-14,2013-03-14,0,New Customer,323,1,1,1,111,Lost
1870,Alisha Tang,France,Married,Female,33,30-39,33,Low Value Customer,1,1,33,2013-02-13,2013-02-13,0,New Customer,352,1,1,1,111,Lost
17392,Monique Jimenez,France,Married,Female,33,30-39,33,Low Value Customer,1,1,33,2013-02-15,2013-02-15,0,New Customer,350,1,1,1,111,Lost
13840,Tamara Goldberg,Germany,Single,Female,53,50 and above,33,Low Value Customer,3,1,33,2013-01-29,2013-01-29,0,New Customer,367,1,1,1,111,Lost
13742,Brittany Perry,United States,Single,Female,54,50 and above,33,Low Value Customer,1,1,33,2013-01-29,2013-01-29,0,New Customer,367,1,1,1,111,Lost
17238,Hailey Foster,United States,Married,Female,44,40-49,33,Low Value Customer,3,1,33,2013-01-29,2013-01-29,0,New Customer,367,1,1,1,111,Lost
17909,Dominique Sai,United Kingdom,Single,Female,58,50 and above,33,Low Value Customer,3,1,33,2013-02-01,2013-02-01,0,New Customer,364,1,1,1,111,Lost
14256,Logan Lal,United States,Married,Male,34,30-39,33,Low Value Customer,1,1,33,2013-08-07,2013-08-07,0,New Customer,177,3,2,1,321,Promising
14025,Brad Pritchett,United States,Single,Male,29,20-29,33,Low Value Customer,1,1,33,2013-08-11,2013-08-11,0,New Customer,173,3,2,1,321,Promising
13952,Jeremy Ward,United States,Married,Male,65,50 and above,33,Low Value Customer,1,1,33,2013-07-30,2013-07-30,0,New Customer,185,3,2,1,321,Promising
13391,Carolyn Prasad,United States,Married,Female,52,50 and above,33,Low Value Customer,1,1,33,2013-06-21,2013-06-21,0,New Customer,224,2,2,1,221,About to Sleep
14195,Jada Bell,United States,Single,Female,55,50 and above,33,Low Value Customer,1,1,33,2013-07-02,2013-07-02,0,New Customer,213,2,2,1,221,About to Sleep
13513,Adrienne JimΓö£┬«nez,United States,Single,Female,32,30-39,33,Low Value Customer,1,1,33,2013-07-13,2013-07-13,0,New Customer,202,3,2,1,321,Promising
13775,Xavier Gonzales,United States,Single,Male,38,30-39,33,Low Value Customer,1,1,33,2013-07-10,2013-07-10,0,New Customer,205,3,2,1,321,Promising
13286,Jesse Cox,United States,Single,Male,33,30-39,33,Low Value Customer,1,1,33,2013-07-05,2013-07-05,0,New Customer,210,2,2,1,221,About to Sleep
12793,Jessie Wu,United States,Single,Male,54,50 and above,33,Low Value Customer,1,1,33,2013-07-16,2013-07-16,0,New Customer,199,3,2,1,321,Promising
16507,Carla Srini,United States,Married,Female,34,30-39,33,Low Value Customer,3,1,33,2013-07-15,2013-07-15,0,New Customer,200,3,2,1,321,Promising
13963,Jonathan Jai,United States,Married,Male,61,50 and above,33,Low Value Customer,1,1,33,2013-07-22,2013-07-22,0,New Customer,193,3,2,1,321,Promising
16431,Stephanie Young,United States,Married,Female,59,50 and above,33,Low Value Customer,3,1,33,2013-07-24,2013-07-24,0,New Customer,191,3,2,1,321,Promising
13291,Zoe Bell,United States,Married,Female,34,30-39,33,Low Value Customer,1,1,33,2013-07-23,2013-07-23,0,New Customer,192,3,2,1,321,Promising
3189,Meagan Sanchez,France,Married,Female,57,50 and above,33,Low Value Customer,1,1,33,2013-07-20,2013-07-20,0,New Customer,195,3,2,1,321,Promising
13950,Devin Howard,United States,Single,Male,67,50 and above,33,Low Value Customer,1,1,33,2013-10-29,2013-10-29,0,New Customer,94,4,3,1,431,Potential Loyalists
14069,Robert Shan,United States,Single,Male,45,40-49,33,Low Value Customer,1,1,33,2013-10-13,2013-10-13,0,New Customer,110,4,3,1,431,Potential Loyalists
14898,Kimberly Bailey,United States,Married,Female,56,50 and above,33,Low Value Customer,1,1,33,2013-10-11,2013-10-11,0,New Customer,112,4,3,1,431,Potential Loyalists
12742,Dana Romero,United States,Single,Female,56,50 and above,33,Low Value Customer,1,1,33,2013-10-19,2013-10-19,0,New Customer,104,4,3,1,431,Potential Loyalists
14171,Logan Walker,United States,Married,Male,40,40-49,33,Low Value Customer,1,1,33,2013-10-18,2013-10-18,0,New Customer,105,4,3,1,431,Potential Loyalists
13508,Madison Garcia,United States,Single,Female,32,30-39,33,Low Value Customer,1,1,33,2013-09-14,2013-09-14,0,New Customer,139,3,2,1,321,Promising
14000,Shaun Jai,United States,Single,Male,41,40-49,33,Low Value Customer,1,1,33,2013-09-18,2013-09-18,0,New Customer,135,4,3,1,431,Potential Loyalists
13982,Jose Davis,United States,Married,Male,59,50 and above,33,Low Value Customer,1,1,33,2013-09-13,2013-09-13,0,New Customer,140,3,2,1,321,Promising
3183,Steve Lin,Germany,Married,Male,49,40-49,33,Low Value Customer,1,1,33,2013-09-02,2013-09-02,0,New Customer,151,3,2,1,321,Promising
13656,Taylor Sanders,United States,Married,Female,62,50 and above,33,Low Value Customer,1,1,33,2013-09-20,2013-09-20,0,New Customer,133,4,3,1,431,Potential Loyalists
1843,Kelvin Becker,France,Single,Male,33,30-39,33,Low Value Customer,1,1,33,2013-09-25,2013-09-25,0,New Customer,128,4,3,1,431,Potential Loyalists
12806,Luke Hayes,United States,Married,Male,51,50 and above,33,Low Value Customer,1,1,33,2013-09-25,2013-09-25,0,New Customer,128,4,3,1,431,Potential Loyalists
14582,Kayla Bryant,Germany,Single,Female,48,40-49,34,Low Value Customer,3,1,34,2013-09-27,2013-09-27,0,New Customer,126,4,3,1,431,Potential Loyalists
13723,Hunter Ross,Germany,Single,Male,39,30-39,34,Low Value Customer,2,1,34,2013-09-17,2013-09-17,0,New Customer,136,3,3,1,331,Potential Loyalists
15385,Jon Zhu,France,Married,Male,52,50 and above,34,Low Value Customer,2,1,34,2013-09-15,2013-09-15,0,New Customer,138,3,2,1,321,Promising
17545,Nicolas Shan,Germany,Single,Male,29,20-29,34,Low Value Customer,2,1,34,2013-10-20,2013-10-20,0,New Customer,103,4,3,1,431,Potential Loyalists
15841,Eric Yang,France,Married,Male,38,30-39,34,Low Value Customer,2,1,34,2013-10-20,2013-10-20,0,New Customer,103,4,3,1,431,Potential Loyalists
16313,Sandra Sun,Germany,Single,Female,64,50 and above,34,Low Value Customer,2,1,34,2013-10-09,2013-10-09,0,New Customer,114,4,3,1,431,Potential Loyalists
15779,Sierra Perez,United States,Single,Female,34,30-39,34,Low Value Customer,2,1,34,2013-10-08,2013-10-08,0,New Customer,115,4,3,1,431,Potential Loyalists
15395,Martha Sun,France,Married,Female,63,50 and above,34,Low Value Customer,2,1,34,2013-10-07,2013-10-07,0,New Customer,116,4,3,1,431,Potential Loyalists
16246,Lauren Jones,United States,Married,Female,30,30-39,34,Low Value Customer,2,1,34,2013-10-31,2013-10-31,0,New Customer,92,4,3,1,431,Potential Loyalists
16446,Shaun Tang,United States,Married,Male,39,30-39,34,Low Value Customer,2,1,34,2013-10-26,2013-10-26,0,New Customer,97,4,3,1,431,Potential Loyalists
392,Lindsay Xie,Germany,Single,Female,38,30-39,34,Low Value Customer,2,1,34,2013-10-26,2013-10-26,0,New Customer,97,4,3,1,431,Potential Loyalists
16237,Nicole Alexander,United States,Single,Female,50,50 and above,34,Low Value Customer,2,1,34,2013-11-09,2013-11-09,0,New Customer,83,4,3,1,431,Potential Loyalists
16609,Hector Hernandez,United States,Married,Male,47,40-49,34,Low Value Customer,2,1,34,2013-11-04,2013-11-04,0,New Customer,88,4,3,1,431,Potential Loyalists
12441,Nancy Sai,France,Single,Female,36,30-39,34,Low Value Customer,2,1,34,2013-07-20,2013-07-20,0,New Customer,195,3,2,1,321,Promising
15708,Sydney Brooks,United States,Married,Female,37,30-39,34,Low Value Customer,2,1,34,2013-07-19,2013-07-19,0,New Customer,196,3,2,1,321,Promising
16823,Jerry Lal,United Kingdom,Single,Male,41,40-49,34,Low Value Customer,3,1,34,2013-07-24,2013-07-24,0,New Customer,191,3,2,1,321,Promising
16392,Logan Young,United States,Single,Male,62,50 and above,34,Low Value Customer,2,1,34,2013-07-15,2013-07-15,0,New Customer,200,3,2,1,321,Promising
18378,Rebekah Carlson,Germany,Married,Female,43,40-49,34,Low Value Customer,2,1,34,2013-07-14,2013-07-14,0,New Customer,201,3,2,1,321,Promising
15860,Darrell Pal,France,Married,Male,44,40-49,34,Low Value Customer,2,1,34,2013-07-18,2013-07-18,0,New Customer,197,3,2,1,321,Promising
16312,Jenna Adams,France,Married,Female,49,40-49,34,Low Value Customer,2,1,34,2013-07-18,2013-07-18,0,New Customer,197,3,2,1,321,Promising
15255,Seth Henderson,United States,Single,Male,48,40-49,34,Low Value Customer,2,1,34,2013-07-14,2013-07-14,0,New Customer,201,3,2,1,321,Promising
16620,Joseph Lee,United States,Single,Male,39,30-39,34,Low Value Customer,2,1,34,2013-07-11,2013-07-11,0,New Customer,204,3,2,1,321,Promising
18425,Erik Gill,Germany,Married,Male,34,30-39,34,Low Value Customer,2,1,34,2013-06-24,2013-06-24,0,New Customer,221,2,2,1,221,About to Sleep
11585,Meagan Lopez,France,Single,Female,48,40-49,34,Low Value Customer,2,1,34,2013-06-26,2013-06-26,0,New Customer,219,2,2,1,221,About to Sleep
15420,Geoffrey Suri,Germany,Married,Male,62,50 and above,34,Low Value Customer,2,1,34,2013-06-24,2013-06-24,0,New Customer,221,2,2,1,221,About to Sleep
15381,Ricardo Luo,France,Married,Male,52,50 and above,34,Low Value Customer,2,1,34,2013-07-29,2013-07-29,0,New Customer,186,3,2,1,321,Promising
15384,Ronnie Hu,France,Single,Male,53,50 and above,34,Low Value Customer,2,1,34,2013-08-04,2013-08-04,0,New Customer,180,3,2,1,321,Promising
17711,Tyrone Vazquez,Germany,Married,Male,55,50 and above,34,Low Value Customer,2,1,34,2013-08-02,2013-08-02,0,New Customer,182,3,2,1,321,Promising
16019,Blake Price,United States,Single,Male,42,40-49,34,Low Value Customer,2,1,34,2013-08-13,2013-08-13,0,New Customer,171,3,2,1,321,Promising
8484,Michele Serrano,United Kingdom,Married,Female,69,50 and above,34,Low Value Customer,2,1,34,2013-08-26,2013-08-26,0,New Customer,158,3,2,1,321,Promising
15599,Charles Adams,United States,Single,Male,45,40-49,34,Low Value Customer,2,1,34,2013-02-04,2013-02-04,0,New Customer,361,1,1,1,111,Lost
15585,Benjamin Alexander,United States,Married,Male,33,30-39,34,Low Value Customer,2,1,34,2013-01-29,2013-01-29,0,New Customer,367,1,1,1,111,Lost
16067,Cole Murphy,United States,Single,Male,35,30-39,34,Low Value Customer,2,1,34,2013-01-30,2013-01-30,0,New Customer,366,1,1,1,111,Lost
16193,Angelica Gonzales,United States,Single,Female,34,30-39,34,Low Value Customer,2,1,34,2013-02-13,2013-02-13,0,New Customer,352,1,1,1,111,Lost
405,Megan Taylor,Germany,Single,Female,57,50 and above,34,Low Value Customer,2,1,34,2013-02-10,2013-02-10,0,New Customer,355,1,1,1,111,Lost
16056,Isabella Sanchez,United States,Single,Female,50,50 and above,34,Low Value Customer,2,1,34,2013-03-20,2013-03-20,0,New Customer,317,1,1,1,111,Lost
16632,Gabriella Phillips,United States,Single,Female,34,30-39,34,Low Value Customer,2,1,34,2013-03-17,2013-03-17,0,New Customer,320,1,1,1,111,Lost
17424,Victor Ortega,Germany,Single,Male,31,30-39,34,Low Value Customer,2,1,34,2013-03-17,2013-03-17,0,New Customer,320,1,1,1,111,Lost
16388,Noah Washington,United States,Single,Male,70,50 and above,34,Low Value Customer,2,1,34,2013-03-27,2013-03-27,0,New Customer,310,1,1,1,111,Lost
15723,Alexandra McDonald,United States,Married,Female,43,40-49,34,Low Value Customer,2,1,34,2013-03-02,2013-03-02,0,New Customer,335,1,1,1,111,Lost
15140,Derek Nara,Australia,Single,Male,42,40-49,34,Low Value Customer,3,1,34,2013-03-02,2013-03-02,0,New Customer,335,1,1,1,111,Lost
409,Darren Gill,United Kingdom,Married,Male,50,50 and above,34,Low Value Customer,3,1,34,2013-03-05,2013-03-05,0,New Customer,332,1,1,1,111,Lost
12982,Cesar Martinez,France,Married,Male,53,50 and above,34,Low Value Customer,2,1,34,2013-02-24,2013-02-24,0,New Customer,341,1,1,1,111,Lost
14696,Kristine Blanco,France,Single,Female,51,50 and above,34,Low Value Customer,2,1,34,2013-06-06,2013-06-06,0,New Customer,239,2,2,1,221,About to Sleep
15254,Dalton Wright,United States,Single,Male,53,50 and above,34,Low Value Customer,2,1,34,2013-06-11,2013-06-11,0,New Customer,234,2,2,1,221,About to Sleep
18439,Terrance Fernandez,Germany,Married,Male,42,40-49,34,Low Value Customer,2,1,34,2013-05-11,2013-05-11,0,New Customer,265,2,1,1,211,About to Sleep
543,Alejandro Tang,United Kingdom,Single,Male,35,30-39,34,Low Value Customer,3,1,34,2013-05-11,2013-05-11,0,New Customer,265,2,1,1,211,About to Sleep
16328,Melody Nicholls,Germany,Single,Female,53,50 and above,34,Low Value Customer,2,1,34,2013-05-25,2013-05-25,0,New Customer,251,2,2,1,221,About to Sleep
16314,Diane Moreno,France,Married,Female,63,50 and above,34,Low Value Customer,2,1,34,2013-05-05,2013-05-05,0,New Customer,271,2,1,1,211,About to Sleep
18443,Damien Yuan,Germany,Single,Male,45,40-49,34,Low Value Customer,2,1,34,2013-04-19,2013-04-19,0,New Customer,287,2,1,1,211,About to Sleep
6702,Cassidy Washington,United Kingdom,Married,Female,39,30-39,34,Low Value Customer,3,2,17,2013-02-04,2013-09-19,7,Developing Customer,134,4,4,1,441,Potential Loyalists
4640,Melanie Coleman,Australia,Married,Female,29,20-29,34,Low Value Customer,3,2,17,2013-04-06,2013-05-13,1,New Customer,263,2,5,1,251,Others
4641,Gary Gomez,Australia,Single,Male,29,20-29,34,Low Value Customer,3,2,17,2013-01-28,2013-05-01,4,New Customer,275,2,5,1,251,Others
1667,Jessie Zhu,Australia,Single,Male,33,30-39,34,Low Value Customer,4,3,11,2013-11-03,2013-12-29,1,New Customer,33,5,5,1,551,Potential Loyalists
9757,Marcus Griffin,Canada,Married,Male,47,40-49,34,Low Value Customer,4,2,17,2013-09-03,2013-11-23,2,New Customer,69,5,4,1,541,Potential Loyalists
15372,Cassandra Garcia,France,Married,Female,38,30-39,34,Low Value Customer,2,1,34,2014-01-24,2014-01-24,0,New Customer,7,5,4,1,541,Potential Loyalists
11625,Sandra Wu,France,Married,Female,57,50 and above,34,Low Value Customer,2,1,34,2014-01-02,2014-01-02,0,New Customer,29,5,4,1,541,Potential Loyalists
13878,Mandy Zhao,France,Married,Female,61,50 and above,34,Low Value Customer,3,1,34,2014-01-02,2014-01-02,0,New Customer,29,5,4,1,541,Potential Loyalists
16677,Trevor Flores,United States,Married,Male,58,50 and above,34,Low Value Customer,3,1,34,2014-01-13,2014-01-13,0,New Customer,18,5,4,1,541,Potential Loyalists
11869,Ernest Sun,France,Single,Male,29,20-29,34,Low Value Customer,2,1,34,2013-12-13,2013-12-13,0,New Customer,49,5,3,1,531,Potential Loyalists
17038,Jeremiah Gonzales,United States,Married,Male,61,50 and above,34,Low Value Customer,3,1,34,2013-12-14,2013-12-14,0,New Customer,48,5,3,1,531,Potential Loyalists
16627,Connor Hayes,United States,Single,Male,74,50 and above,34,Low Value Customer,2,1,34,2013-11-22,2013-11-22,0,New Customer,70,5,3,1,531,Potential Loyalists
17462,Joe Dominguez,Germany,Married,Male,46,40-49,34,Low Value Customer,2,1,34,2013-11-18,2013-11-18,0,New Customer,74,5,3,1,531,Potential Loyalists
16321,Jose Green,Germany,Married,Male,55,50 and above,34,Low Value Customer,2,1,34,2013-11-17,2013-11-17,0,New Customer,75,4,3,1,431,Potential Loyalists
15705,Frank Alvarez,United States,Single,Male,41,40-49,34,Low Value Customer,2,1,34,2013-11-12,2013-11-12,0,New Customer,80,4,3,1,431,Potential Loyalists
17446,Shaun She,Germany,Single,Male,33,30-39,34,Low Value Customer,2,1,34,2013-11-10,2013-11-10,0,New Customer,82,4,3,1,431,Potential Loyalists
15809,Kimberly Howard,United States,Single,Female,38,30-39,34,Low Value Customer,2,1,34,2013-12-04,2013-12-04,0,New Customer,58,5,3,1,531,Potential Loyalists
15739,Katherine Simmons,United States,Single,Female,43,40-49,34,Low Value Customer,2,1,34,2013-11-30,2013-11-30,0,New Customer,62,5,3,1,531,Potential Loyalists
12974,Zachary Long,France,Single,Male,73,50 and above,34,Low Value Customer,2,1,34,2013-11-25,2013-11-25,0,New Customer,67,5,3,1,531,Potential Loyalists
10529,Jay Moreno,Germany,Married,Male,55,50 and above,35,Low Value Customer,2,1,35,2013-11-27,2013-11-27,0,New Customer,65,5,3,1,531,Potential Loyalists
8334,Candace Malhotra,Germany,Married,Female,43,40-49,35,Low Value Customer,3,1,35,2013-11-27,2013-11-27,0,New Customer,65,5,3,1,531,Potential Loyalists
1369,Rodney Rubio,France,Single,Male,36,30-39,35,Low Value Customer,1,1,35,2013-11-27,2013-11-27,0,New Customer,65,5,3,1,531,Potential Loyalists
560,Frederick Subram,Germany,Single,Male,36,30-39,35,Low Value Customer,1,1,35,2013-11-29,2013-11-29,0,New Customer,63,5,3,1,531,Potential Loyalists
12618,Kara She,United Kingdom,Single,Female,57,50 and above,35,Low Value Customer,2,1,35,2013-12-07,2013-12-07,0,New Customer,55,5,3,1,531,Potential Loyalists
1128,Grace Davis,France,Married,Female,52,50 and above,35,Low Value Customer,1,1,35,2013-11-10,2013-11-10,0,New Customer,82,4,3,1,431,Potential Loyalists
11125,Desiree Alonso,United States,Married,Female,71,50 and above,35,Low Value Customer,2,1,35,2013-11-12,2013-11-12,0,New Customer,80,4,3,1,431,Potential Loyalists
7017,Tiffany Liu,France,Married,Female,39,30-39,35,Low Value Customer,2,1,35,2013-11-14,2013-11-14,0,New Customer,78,4,3,1,431,Potential Loyalists
11812,Brent Stone,United Kingdom,Married,Male,64,50 and above,35,Low Value Customer,2,1,35,2013-11-17,2013-11-17,0,New Customer,75,4,3,1,431,Potential Loyalists
6875,Natasha Alvarez,France,Single,Female,42,40-49,35,Low Value Customer,2,1,35,2013-11-20,2013-11-20,0,New Customer,72,5,3,1,531,Potential Loyalists
570,Troy Malhotra,United Kingdom,Married,Male,37,30-39,35,Low Value Customer,1,1,35,2013-11-20,2013-11-20,0,New Customer,72,5,3,1,531,Potential Loyalists
12721,Anna Davis,United States,Married,Female,60,50 and above,35,Low Value Customer,2,1,35,2013-11-22,2013-11-22,0,New Customer,70,5,3,1,531,Potential Loyalists
11800,Riley Alexander,United Kingdom,Married,Female,53,50 and above,35,Low Value Customer,2,1,35,2013-11-23,2013-11-23,0,New Customer,69,5,3,1,531,Potential Loyalists
10989,Alisha Zhao,Australia,Married,Female,44,40-49,35,Low Value Customer,1,1,35,2013-11-22,2013-11-22,0,New Customer,70,5,3,1,531,Potential Loyalists
487,Ariana Rogers,Germany,Single,Female,32,30-39,35,Low Value Customer,1,1,35,2013-11-24,2013-11-24,0,New Customer,68,5,3,1,531,Potential Loyalists
17593,Alyssa Johnson,United States,Single,Female,53,50 and above,35,Low Value Customer,1,1,35,2013-12-14,2013-12-14,0,New Customer,48,5,3,1,531,Potential Loyalists
14263,Andre Chandra,Australia,Married,Male,70,50 and above,35,Low Value Customer,4,1,35,2013-12-13,2013-12-13,0,New Customer,49,5,3,1,531,Potential Loyalists
11040,Marissa Simmons,United States,Single,Female,35,30-39,35,Low Value Customer,2,1,35,2013-12-13,2013-12-13,0,New Customer,49,5,3,1,531,Potential Loyalists
17594,Faith Peterson,United States,Single,Female,54,50 and above,35,Low Value Customer,1,1,35,2013-12-13,2013-12-13,0,New Customer,49,5,3,1,531,Potential Loyalists
9236,Kenneth Deng,Australia,Single,Male,45,40-49,35,Low Value Customer,2,1,35,2013-12-13,2013-12-13,0,New Customer,49,5,3,1,531,Potential Loyalists
609,Cesar Madan,France,Single,Male,33,30-39,35,Low Value Customer,1,1,35,2013-12-13,2013-12-13,0,New Customer,49,5,3,1,531,Potential Loyalists
9894,Robert Hall,Germany,Married,Male,81,50 and above,35,Low Value Customer,2,1,35,2013-12-12,2013-12-12,0,New Customer,50,5,3,1,531,Potential Loyalists
1407,Ross Gutierrez,Germany,Single,Male,39,30-39,35,Low Value Customer,1,1,35,2013-12-16,2013-12-16,0,New Customer,46,5,3,1,531,Potential Loyalists
17423,Joy Moyer,France,Single,Female,31,30-39,35,Low Value Customer,2,1,35,2013-12-17,2013-12-17,0,New Customer,45,5,3,1,531,Potential Loyalists
12490,Autumn Huang,United States,Married,Female,47,40-49,35,Low Value Customer,2,1,35,2013-12-25,2013-12-25,0,New Customer,37,5,3,1,531,Potential Loyalists
11111,Eduardo King,United States,Married,Male,54,50 and above,35,Low Value Customer,2,1,35,2013-12-24,2013-12-24,0,New Customer,38,5,3,1,531,Potential Loyalists
12714,Arianna Butler,United States,Married,Female,61,50 and above,35,Low Value Customer,2,1,35,2013-12-19,2013-12-19,0,New Customer,43,5,3,1,531,Potential Loyalists
11985,Cameron Robinson,United States,Married,Male,29,20-29,35,Low Value Customer,2,1,35,2013-12-20,2013-12-20,0,New Customer,42,5,3,1,531,Potential Loyalists
11264,Patrick Blue,United States,Married,Male,43,40-49,35,Low Value Customer,2,1,35,2014-01-22,2014-01-22,0,New Customer,9,5,4,1,541,Potential Loyalists
12685,Jasmine Rodriguez,United States,Single,Female,67,50 and above,35,Low Value Customer,2,1,35,2014-01-23,2014-01-23,0,New Customer,8,5,4,1,541,Potential Loyalists
1234,Jerry Yuan,United Kingdom,Married,Male,54,50 and above,35,Low Value Customer,1,1,35,2014-01-17,2014-01-17,0,New Customer,14,5,4,1,541,Potential Loyalists
15194,Luis Edwards,United States,Single,Male,33,30-39,35,Low Value Customer,3,1,35,2014-01-02,2014-01-02,0,New Customer,29,5,4,1,541,Potential Loyalists
10955,Yolanda Andersen,Australia,Single,Female,36,30-39,35,Low Value Customer,1,1,35,2013-12-31,2013-12-31,0,New Customer,31,5,4,1,541,Potential Loyalists
596,Sebastian Howard,Germany,Single,Male,30,30-39,35,Low Value Customer,1,1,35,2013-12-30,2013-12-30,0,New Customer,32,5,4,1,541,Potential Loyalists
12244,Jasmine Rogers,United States,Married,Female,78,50 and above,35,Low Value Customer,2,1,35,2014-01-04,2014-01-04,0,New Customer,27,5,4,1,541,Potential Loyalists
